X,y
6871,6871
6879,6879
6890,6890
6892,6892
6893,6893
6894,6894
6895,6895
6897,6897
6902,6902
6904,6904
6907,6907
6908,6908
6910,6910
6913,6913
6918,6918
6920,6920
6921,6921
6923,6923
6924,6924
6925,6925
6931,6931
6932,6932
6935,6935
6941,6941
6943,6943
6947,6947
6948,6948
6950,6950
6951,6951
6953,6953
6954,6954
6958,6958
6971,6971
6973,6973
6974,6974
6975,6975
6978,6978
6981,6981
6982,6982
6983,6983
6987,6987
7012,7012
7016,7016
7025,7025
7028,7028
7029,7029
7035,7035
7036,7036
7038,7038
7039,7039
7042,7042
7043,7043
7045,7045
7048,7048
7049,7049
7052,7052
7053,7053
7061,7061
7063,7063
7064,7064
7065,7065
7084,7084
7085,7085
7086,7086
7092,7092
7093,7093
7094,7094
7096,7096
7098,7098
7102,7102
7103,7103
7104,7104
7105,7105
7106,7106
7109,7109
7120,7120
7123,7123
7124,7124
7126,7126
7128,7128
7129,7129
7132,7132
7139,7139
7140,7140
7146,7146
7150,7150
7152,7152
7153,7153
7154,7154
7156,7156
7159,7159
7160,7160
7163,7163
7164,7164
7165,7165
7168,7168
7180,7180
7183,7183
7184,7184
7185,7185
7186,7186
7190,7190
7192,7192
7194,7194
7195,7195
7196,7196
7198,7198
7205,7205
7206,7206
7208,7208
7209,7209
7210,7210
7214,7214
7218,7218
7219,7219
7230,7230
7231,7231
7234,7234
7235,7235
7236,7236
7241,7241
7243,7243
7248,7248
7249,7249
7254,7254
7258,7258
7259,7259
7260,7260
7261,7261
7263,7263
7268,7268
7280,7280
7283,7283
7285,7285
7290,7290
7293,7293
7294,7294
7295,7295
7296,7296
7298,7298
7301,7301
7305,7305
7308,7308
7309,7309
7312,7312
7316,7316
7318,7318
7320,7320
7321,7321
7324,7324
7325,7325
7326,7326
7340,7340
7341,7341
7345,7345
7346,7346
7350,7350
7351,7351
7354,7354
7358,7358
7360,7360
7362,7362
7380,7380
7381,7381
7382,7382
7385,7385
7386,7386
7390,7390
7391,7391
7395,7395
7398,7398
7402,7402
7403,7403
7405,7405
7408,7408
7410,7410
7413,7413
7418,7418
7420,7420
7426,7426
7430,7430
7431,7431
7435,7435
7436,7436
7438,7438
7439,7439
7450,7450
7451,7451
7453,7453
7456,7456
7459,7459
7460,7460
7461,7461
7465,7465
7468,7468
7469,7469
7480,7480
7481,7481
7482,7482
7485,7485
7491,7491
7492,7492
7495,7495
7501,7501
7504,7504
7508,7508
7510,7510
7513,7513
7514,7514
7516,7516
7519,7519
7520,7520
7523,7523
7526,7526
7531,7531
7532,7532
7534,7534
7538,7538
7539,7539
7541,7541
7542,7542
7546,7546
7548,7548
7549,7549
7560,7560
7563,7563
7564,7564
7568,7568
7580,7580
7583,7583
7584,7584
7593,7593
7594,7594
7601,7601
7602,7602
7608,7608
7615,7615
7621,7621
7624,7624
7629,7629
7631,7631
7632,7632
7634,7634
7638,7638
7639,7639
7645,7645
7649,7649
7650,7650
7651,7651
7652,7652
7658,7658
7659,7659
7680,7680
7682,7682
7683,7683
7684,7684
7689,7689
7690,7690
7692,7692
7694,7694
7695,7695
7802,7802
7803,7803
7804,7804
7805,7805
7810,7810
7812,7812
7814,7814
7816,7816
7819,7819
7823,7823
7824,7824
7829,7829
7834,7834
7835,7835
7836,7836
7839,7839
7840,7840
7841,7841
7842,7842
7843,7843
7846,7846
7850,7850
7852,7852
7856,7856
7859,7859
7861,7861
7862,7862
7865,7865
7890,7890
7891,7891
7892,7892
7894,7894
7895,7895
7896,7896
7901,7901
7902,7902
7903,7903
7904,7904
7905,7905
7906,7906
7908,7908
7910,7910
7912,7912
7914,7914
7916,7916
7918,7918
7920,7920
7921,7921
7923,7923
7925,7925
7928,7928
7931,7931
7932,7932
7935,7935
7936,7936
7938,7938
7940,7940
7941,7941
7942,7942
7943,7943
7945,7945
7951,7951
7953,7953
7954,7954
7960,7960
7961,7961
7962,7962
7965,7965
7980,7980
7981,7981
7982,7982
8012,8012
8014,8014
8019,8019
8021,8021
8023,8023
8025,8025
8026,8026
8029,8029
8031,8031
8035,8035
8036,8036
8037,8037
8039,8039
8043,8043
8046,8046
8049,8049
8051,8051
8054,8054
8056,8056
8059,8059
8062,8062
8065,8065
8067,8067
8071,8071
8072,8072
8075,8075
8079,8079
8092,8092
8093,8093
8094,8094
8096,8096
8097,8097
8102,8102
8103,8103
8105,8105
8106,8106
8107,8107
8109,8109
8123,8123
8124,8124
8127,8127
8129,8129
8130,8130
8132,8132
8134,8134
8136,8136
8139,8139
8142,8142
8143,8143
8145,8145
8146,8146
8149,8149
8150,8150
8154,8154
8156,8156
8157,8157
8159,8159
8162,8162
8164,8164
8165,8165
8167,8167
8170,8170
8173,8173
8174,8174
8192,8192
8194,8194
8195,8195
8196,8196
8201,8201
8203,8203
8205,8205
8206,8206
8209,8209
8210,8210
8214,8214
8215,8215
8217,8217
8230,8230
8231,8231
8234,8234
8235,8235
8237,8237
8239,8239
8245,8245
8247,8247
8250,8250
8251,8251
8253,8253
8257,8257
8259,8259
8260,8260
8261,8261
8264,8264
8265,8265
8270,8270
8271,8271
8273,8273
8275,8275
8276,8276
8290,8290
8291,8291
8294,8294
8296,8296
8302,8302
8305,8305
8307,8307
8309,8309
8310,8310
8315,8315
8316,8316
8321,8321
8326,8326
8327,8327
8342,8342
8345,8345
8347,8347
8349,8349
8354,8354
8356,8356
8360,8360
8361,8361
8364,8364
8365,8365
8367,8367
8369,8369
8370,8370
8372,8372
8376,8376
8390,8390
8391,8391
8392,8392
8394,8394
8396,8396
8397,8397
8402,8402
8405,8405
8413,8413
8416,8416
8417,8417
8419,8419
8420,8420
8421,8421
8423,8423
8425,8425
8426,8426
8427,8427
8429,8429
8430,8430
8432,8432
8435,8435
8436,8436
8439,8439
8451,8451
8456,8456
8459,8459
8461,8461
8463,8463
8465,8465
8469,8469
8471,8471
8476,8476
8479,8479
8491,8491
8493,8493
8495,8495
8496,8496
8497,8497
8501,8501
8502,8502
8503,8503
8504,8504
8507,8507
8510,8510
8513,8513
8514,8514
8516,8516
8517,8517
8519,8519
8520,8520
8521,8521
8524,8524
8526,8526
8527,8527
8529,8529
8531,8531
8532,8532
8536,8536
8541,8541
8542,8542
8543,8543
8562,8562
8564,8564
8567,8567
8569,8569
8570,8570
8571,8571
8573,8573
8574,8574
8576,8576
8579,8579
8591,8591
8592,8592
8593,8593
8596,8596
8601,8601
8602,8602
8603,8603
8604,8604
8610,8610
8612,8612
8613,8613
8614,8614
8615,8615
8617,8617
8620,8620
8621,8621
8623,8623
8625,8625
8630,8630
8631,8631
8632,8632
8635,8635
8637,8637
8639,8639
8641,8641
8645,8645
8647,8647
8649,8649
8652,8652
8654,8654
8670,8670
8671,8671
8672,8672
8673,8673
8674,8674
8691,8691
8692,8692
8693,8693
8694,8694
8697,8697
8702,8702
8703,8703
8706,8706
8713,8713
8714,8714
8715,8715
8716,8716
8720,8720
8725,8725
8729,8729
8730,8730
8731,8731
8743,8743
8745,8745
8749,8749
8752,8752
8759,8759
8760,8760
8761,8761
8762,8762
8764,8764
8765,8765
8769,8769
8790,8790
8792,8792
8793,8793
8794,8794
8795,8795
8902,8902
8905,8905
8907,8907
8910,8910
8912,8912
8913,8913
8914,8914
8916,8916
8923,8923
8924,8924
8925,8925
8927,8927
8930,8930
8931,8931
8936,8936
8937,8937
8942,8942
8943,8943
8946,8946
8947,8947
8952,8952
8954,8954
8956,8956
8960,8960
8961,8961
8962,8962
8965,8965
8967,8967
8970,8970
8971,8971
8973,8973
8975,8975
9014,9014
9015,9015
9016,9016
9017,9017
9018,9018
9021,9021
9023,9023
9024,9024
9025,9025
9027,9027
9028,9028
9031,9031
9034,9034
9036,9036
9038,9038
9041,9041
9043,9043
9048,9048
9051,9051
9053,9053
9057,9057
9058,9058
9061,9061
9062,9062
9064,9064
9065,9065
9067,9067
9073,9073
9074,9074
9076,9076
9078,9078
9084,9084
9086,9086
9087,9087
9102,9102
9104,9104
9105,9105
9107,9107
9124,9124
9125,9125
9126,9126
9128,9128
9137,9137
9138,9138
9140,9140
9145,9145
9146,9146
9147,9147
9148,9148
9152,9152
9156,9156
9157,9157
9162,9162
9163,9163
9164,9164
9165,9165
9167,9167
9170,9170
9172,9172
9173,9173
9174,9174
9176,9176
9180,9180
9182,9182
9184,9184
9187,9187
9203,9203
9204,9204
9206,9206
9207,9207
9214,9214
9215,9215
9230,9230
9231,9231
9234,9234
9235,9235
9237,9237
9240,9240
9241,9241
9243,9243
9246,9246
9247,9247
9253,9253
9257,9257
9258,9258
9261,9261
9264,9264
9265,9265
9267,9267
9268,9268
9270,9270
9271,9271
9273,9273
9278,9278
9281,9281
9283,9283
9284,9284
9286,9286
9287,9287
9301,9301
9306,9306
9307,9307
9308,9308
9310,9310
9314,9314
9315,9315
9316,9316
9320,9320
9321,9321
9324,9324
9325,9325
9326,9326
9327,9327
9340,9340
9342,9342
9345,9345
9346,9346
9347,9347
9348,9348
9350,9350
9351,9351
9352,9352
9357,9357
9358,9358
9361,9361
9362,9362
9367,9367
9370,9370
9371,9371
9372,9372
9374,9374
9376,9376
9378,9378
9380,9380
9381,9381
9382,9382
9384,9384
9385,9385
9386,9386
9401,9401
9402,9402
9405,9405
9406,9406
9408,9408
9412,9412
9413,9413
9415,9415
9416,9416
9420,9420
9421,9421
9431,9431
9435,9435
9436,9436
9437,9437
9438,9438
9451,9451
9452,9452
9453,9453
9457,9457
9460,9460
9462,9462
9463,9463
9465,9465
9472,9472
9475,9475
9476,9476
9480,9480
9481,9481
9483,9483
9485,9485
9501,9501
9504,9504
9506,9506
9507,9507
9508,9508
9512,9512
9513,9513
9514,9514
9517,9517
9518,9518
9526,9526
9527,9527
9528,9528
9531,9531
9532,9532
9534,9534
9537,9537
9538,9538
9540,9540
9542,9542
9543,9543
9547,9547
9548,9548
9560,9560
9561,9561
9567,9567
9570,9570
9571,9571
9576,9576
9580,9580
9581,9581
9582,9582
9584,9584
9586,9586
9602,9602
9603,9603
9604,9604
9607,9607
9608,9608
9610,9610
9612,9612
9613,9613
9614,9614
9617,9617
9618,9618
9620,9620
9621,9621
9623,9623
9624,9624
9627,9627
9628,9628
9630,9630
9631,9631
9632,9632
9634,9634
9635,9635
9640,9640
9641,9641
9642,9642
9643,9643
9645,9645
9648,9648
9650,9650
9651,9651
9652,9652
9653,9653
9654,9654
9657,9657
9670,9670
9671,9671
9672,9672
9673,9673
9674,9674
9678,9678
9680,9680
9681,9681
9682,9682
9683,9683
9687,9687
9701,9701
9703,9703
9705,9705
9708,9708
9710,9710
9712,9712
9713,9713
9714,9714
9716,9716
9720,9720
9723,9723
9724,9724
9726,9726
9730,9730
9731,9731
9732,9732
9735,9735
9736,9736
9738,9738
9741,9741
9743,9743
9746,9746
9748,9748
9752,9752
9753,9753
9754,9754
9758,9758
9762,9762
9763,9763
9764,9764
9765,9765
9768,9768
9780,9780
9782,9782
9785,9785
9801,9801
9802,9802
9803,9803
9804,9804
9805,9805
9806,9806
9810,9810
9812,9812
9813,9813
9814,9814
9816,9816
9820,9820
9821,9821
9823,9823
9825,9825
9827,9827
9830,9830
9832,9832
9835,9835
9840,9840
9841,9841
9843,9843
9846,9846
9847,9847
9850,9850
9852,9852
9853,9853
9854,9854
9856,9856
9857,9857
9860,9860
9863,9863
9864,9864
9865,9865
9871,9871
9872,9872
9874,9874
9876,9876
