X,y
7968,7968
7970,7970
7976,7976
7980,7980
7984,7984
7986,7986
7990,7990
7992,7992
7996,7996
7998,7998
8000,8000
8002,8002
8004,8004
8010,8010
8012,8012
8014,8014
8016,8016
8018,8018
8022,8022
8028,8028
8030,8030
8032,8032
8036,8036
8038,8038
8042,8042
8046,8046
8048,8048
8050,8050
8058,8058
8060,8060
8062,8062
8064,8064
8066,8066
8070,8070
8072,8072
8074,8074
8076,8076
8078,8078
8082,8082
8084,8084
8086,8086
8088,8088
8094,8094
8096,8096
8098,8098
8100,8100
8102,8102
8104,8104
8106,8106
8110,8110
8120,8120
8124,8124
8126,8126
8130,8130
8138,8138
8144,8144
8146,8146
8148,8148
8154,8154
8158,8158
8160,8160
8162,8162
8164,8164
8166,8166
8168,8168
8174,8174
8176,8176
8182,8182
8186,8186
8188,8188
8190,8190
8192,8192
8194,8194
8196,8196
8198,8198
8202,8202
8204,8204
8208,8208
8214,8214
8216,8216
8224,8224
8226,8226
8230,8230
8234,8234
8236,8236
8238,8238
8240,8240
8254,8254
8256,8256
8258,8258
8260,8260
8264,8264
8266,8266
8268,8268
8270,8270
8272,8272
8276,8276
8280,8280
8282,8282
8284,8284
8288,8288
8290,8290
8292,8292
8294,8294
8296,8296
8298,8298
8300,8300
8306,8306
8312,8312
8314,8314
8320,8320
8324,8324
8326,8326
8330,8330
8336,8336
8340,8340
8346,8346
8348,8348
8350,8350
8352,8352
8354,8354
8360,8360
8364,8364
8366,8366
8370,8370
8372,8372
8376,8376
8386,8386
8390,8390
8392,8392
8394,8394
8398,8398
8400,8400
8406,8406
8410,8410
8412,8412
8414,8414
8418,8418
8422,8422
8424,8424
8426,8426
8434,8434
8438,8438
8442,8442
8444,8444
8446,8446
8448,8448
8452,8452
8454,8454
8458,8458
8462,8462
8468,8468
8472,8472
8476,8476
8478,8478
8480,8480
8482,8482
8484,8484
8486,8486
8488,8488
8490,8490
8492,8492
8494,8494
8496,8496
8498,8498
8508,8508
8510,8510
8514,8514
8516,8516
8520,8520
8524,8524
8528,8528
8530,8530
8534,8534
8536,8536
8538,8538
8540,8540
8542,8542
8544,8544
8546,8546
8552,8552
8554,8554
8558,8558
8560,8560
8562,8562
8564,8564
8570,8570
8572,8572
8576,8576
8578,8578
8580,8580
8588,8588
8590,8590
8592,8592
8596,8596
8598,8598
8600,8600
8602,8602
8604,8604
8606,8606
8608,8608
8612,8612
8616,8616
8620,8620
8622,8622
8626,8626
8632,8632
8634,8634
8640,8640
8644,8644
8646,8646
8648,8648
8656,8656
8658,8658
8662,8662
8664,8664
8666,8666
8668,8668
8670,8670
8676,8676
8678,8678
8680,8680
8682,8682
8684,8684
8686,8686
8688,8688
8690,8690
8696,8696
8698,8698
8700,8700
8702,8702
8704,8704
8706,8706
8710,8710
8714,8714
8716,8716
8718,8718
8722,8722
8724,8724
8726,8726
8728,8728
8730,8730
8732,8732
8738,8738
8740,8740
8744,8744
8748,8748
8752,8752
8756,8756
8764,8764
8772,8772
8774,8774
8776,8776
8778,8778
8780,8780
8784,8784
8786,8786
8788,8788
8790,8790
8792,8792
8794,8794
8796,8796
8798,8798
8804,8804
8806,8806
8810,8810
8812,8812
8814,8814
8818,8818
8826,8826
8830,8830
8838,8838
8840,8840
8842,8842
8844,8844
8848,8848
8860,8860
8864,8864
8866,8866
8870,8870
8872,8872
8874,8874
8876,8876
8878,8878
8880,8880
8884,8884
8886,8886
8890,8890
8894,8894
8896,8896
8904,8904
8906,8906
8908,8908
8910,8910
8912,8912
8914,8914
8916,8916
8920,8920
8922,8922
8926,8926
8928,8928
8934,8934
8936,8936
8938,8938
8942,8942
8944,8944
8950,8950
8954,8954
8956,8956
8958,8958
8964,8964
8966,8966
8970,8970
8972,8972
8974,8974
8976,8976
8978,8978
8986,8986
8990,8990
8994,8994
9002,9002
9004,9004
9006,9006
9008,9008
9012,9012
9014,9014
9016,9016
9018,9018
9026,9026
9030,9030
9032,9032
9034,9034
9036,9036
9038,9038
9040,9040
9042,9042
9046,9046
9050,9050
9052,9052
9054,9054
9060,9060
9062,9062
9066,9066
9068,9068
9070,9070
9072,9072
9078,9078
9080,9080
9088,9088
9094,9094
9096,9096
9100,9100
9102,9102
9104,9104
9108,9108
9112,9112
9114,9114
9118,9118
9126,9126
9128,9128
9130,9130
9132,9132
9134,9134
9136,9136
9140,9140
9142,9142
9144,9144
9146,9146
9150,9150
9152,9152
9158,9158
9162,9162
9164,9164
9166,9166
9168,9168
9174,9174
9178,9178
9180,9180
9182,9182
9188,9188
9190,9190
9194,9194
9196,9196
9198,9198
9200,9200
9216,9216
9218,9218
9220,9220
9222,9222
9226,9226
9230,9230
9232,9232
9238,9238
9240,9240
9244,9244
9250,9250
9252,9252
9254,9254
9256,9256
9262,9262
9266,9266
9268,9268
9272,9272
9276,9276
9282,9282
9284,9284
9286,9286
9292,9292
9296,9296
9298,9298
9300,9300
9302,9302
9306,9306
9308,9308
9310,9310
9314,9314
9316,9316
9318,9318
9320,9320
9326,9326
9328,9328
9334,9334
9336,9336
9338,9338
9340,9340
9344,9344
9346,9346
9348,9348
9350,9350
9354,9354
9362,9362
9368,9368
9370,9370
9372,9372
9374,9374
9376,9376
9380,9380
9384,9384
9388,9388
9390,9390
9392,9392
9394,9394
9396,9396
9398,9398
9402,9402
9404,9404
9406,9406
9408,9408
9412,9412
9416,9416
9418,9418
9420,9420
9422,9422
9424,9424
9426,9426
9428,9428
9430,9430
9436,9436
9442,9442
9448,9448
9450,9450
9454,9454
9458,9458
9460,9460
9464,9464
9468,9468
9470,9470
9472,9472
9474,9474
9478,9478
9484,9484
9486,9486
9492,9492
9494,9494
9496,9496
9502,9502
9504,9504
9506,9506
9510,9510
9512,9512
9518,9518
9520,9520
9530,9530
9534,9534
9536,9536
9538,9538
9544,9544
9548,9548
9550,9550
9554,9554
9556,9556
9560,9560
9564,9564
9568,9568
9572,9572
9574,9574
9576,9576
9580,9580
9582,9582
9584,9584
9586,9586
9588,9588
9590,9590
9592,9592
9594,9594
9598,9598
9600,9600
9606,9606
9610,9610
9614,9614
9616,9616
9620,9620
9624,9624
9626,9626
9628,9628
9630,9630
9632,9632
9634,9634
9636,9636
9640,9640
9644,9644
9658,9658
9662,9662
9668,9668
9682,9682
9684,9684
9690,9690
9692,9692
9694,9694
9696,9696
9698,9698
9700,9700
9702,9702
9704,9704
9706,9706
9710,9710
9712,9712
9714,9714
9716,9716
9718,9718
9724,9724
9726,9726
9730,9730
9732,9732
9734,9734
9736,9736
9738,9738
9740,9740
9744,9744
9746,9746
9752,9752
9754,9754
9764,9764
9766,9766
9772,9772
9774,9774
9778,9778
9780,9780
9782,9782
9784,9784
9786,9786
9792,9792
9794,9794
9796,9796
9798,9798
9800,9800
9802,9802
9804,9804
9806,9806
9808,9808
9816,9816
9820,9820
9822,9822
9824,9824
9826,9826
9830,9830
9834,9834
9836,9836
9840,9840
9844,9844
9846,9846
9852,9852
9854,9854
9858,9858
9862,9862
9864,9864
9876,9876
9878,9878
9882,9882
9890,9890
9892,9892
9894,9894
9896,9896
9898,9898
9900,9900
9902,9902
9906,9906
9908,9908
9912,9912
9914,9914
9916,9916
9918,9918
9922,9922
9924,9924
9926,9926
9928,9928
9930,9930
9932,9932
9934,9934
9936,9936
9938,9938
9940,9940
9942,9942
9944,9944
9950,9950
9952,9952
9954,9954
9960,9960
9966,9966
9968,9968
9970,9970
9972,9972
9974,9974
9976,9976
9978,9978
9982,9982
9986,9986
9990,9990
9992,9992
9994,9994
9998,9998
