X,y
7474,7474
7478,7478
7479,7479
7481,7481
7482,7482
7483,7483
7484,7484
7486,7486
7487,7487
7491,7491
7493,7493
7494,7494
7495,7495
7497,7497
7498,7498
7499,7499
7500,7500
7501,7501
7504,7504
7505,7505
7506,7506
7507,7507
7508,7508
7511,7511
7513,7513
7514,7514
7515,7515
7517,7517
7518,7518
7519,7519
7521,7521
7522,7522
7525,7525
7526,7526
7527,7527
7529,7529
7530,7530
7531,7531
7532,7532
7535,7535
7536,7536
7538,7538
7539,7539
7541,7541
7542,7542
7543,7543
7544,7544
7546,7546
7547,7547
7549,7549
7551,7551
7552,7552
7554,7554
7558,7558
7560,7560
7561,7561
7562,7562
7563,7563
7564,7564
7565,7565
7566,7566
7567,7567
7568,7568
7569,7569
7570,7570
7573,7573
7574,7574
7575,7575
7576,7576
7577,7577
7578,7578
7579,7579
7584,7584
7585,7585
7587,7587
7588,7588
7589,7589
7590,7590
7592,7592
7593,7593
7594,7594
7596,7596
7598,7598
7599,7599
7600,7600
7601,7601
7602,7602
7603,7603
7604,7604
7605,7605
7610,7610
7613,7613
7614,7614
7615,7615
7616,7616
7618,7618
7619,7619
7620,7620
7621,7621
7624,7624
7626,7626
7627,7627
7629,7629
7630,7630
7632,7632
7633,7633
7634,7634
7635,7635
7636,7636
7638,7638
7639,7639
7642,7642
7643,7643
7645,7645
7646,7646
7651,7651
7653,7653
7654,7654
7658,7658
7659,7659
7661,7661
7662,7662
7664,7664
7666,7666
7668,7668
7669,7669
7670,7670
7671,7671
7673,7673
7675,7675
7676,7676
7677,7677
7678,7678
7679,7679
7680,7680
7681,7681
7682,7682
7686,7686
7687,7687
7689,7689
7690,7690
7691,7691
7692,7692
7693,7693
7694,7694
7695,7695
7696,7696
7697,7697
7698,7698
7700,7700
7701,7701
7702,7702
7703,7703
7707,7707
7710,7710
7711,7711
7712,7712
7715,7715
7718,7718
7719,7719
7722,7722
7725,7725
7726,7726
7729,7729
7731,7731
7732,7732
7736,7736
7737,7737
7738,7738
7740,7740
7747,7747
7748,7748
7749,7749
7750,7750
7752,7752
7753,7753
7754,7754
7755,7755
7757,7757
7760,7760
7761,7761
7763,7763
7769,7769
7770,7770
7772,7772
7775,7775
7776,7776
7777,7777
7779,7779
7780,7780
7781,7781
7782,7782
7783,7783
7784,7784
7785,7785
7787,7787
7789,7789
7791,7791
7792,7792
7793,7793
7794,7794
7795,7795
7797,7797
7798,7798
7800,7800
7802,7802
7803,7803
7805,7805
7806,7806
7807,7807
7808,7808
7810,7810
7813,7813
7814,7814
7818,7818
7819,7819
7824,7824
7825,7825
7828,7828
7829,7829
7835,7835
7840,7840
7841,7841
7843,7843
7844,7844
7849,7849
7852,7852
7853,7853
7858,7858
7860,7860
7861,7861
7862,7862
7863,7863
7864,7864
7865,7865
7867,7867
7868,7868
7869,7869
7870,7870
7871,7871
7872,7872
7874,7874
7875,7875
7876,7876
7877,7877
7878,7878
7879,7879
7882,7882
7886,7886
7887,7887
7890,7890
7892,7892
7894,7894
7895,7895
7896,7896
7897,7897
7899,7899
7901,7901
7902,7902
7903,7903
7904,7904
7906,7906
7907,7907
7908,7908
7909,7909
7910,7910
7911,7911
7912,7912
7913,7913
7914,7914
7915,7915
7916,7916
7917,7917
7918,7918
7919,7919
7920,7920
7921,7921
7922,7922
7924,7924
7926,7926
7927,7927
7928,7928
7930,7930
7934,7934
7935,7935
7936,7936
7937,7937
7938,7938
7942,7942
7943,7943
7944,7944
7946,7946
7947,7947
7948,7948
7949,7949
7952,7952
7953,7953
7955,7955
7956,7956
7958,7958
7963,7963
7964,7964
7965,7965
7967,7967
7968,7968
7969,7969
7970,7970
7971,7971
7973,7973
7974,7974
7979,7979
7980,7980
7981,7981
7983,7983
7984,7984
7985,7985
7986,7986
7987,7987
7990,7990
7992,7992
7995,7995
7997,7997
9000,9000
9004,9004
9005,9005
9007,9007
9009,9009
9010,9010
9011,9011
9013,9013
9015,9015
9016,9016
9017,9017
9020,9020
9022,9022
9023,9023
9024,9024
9026,9026
9027,9027
9028,9028
9029,9029
9032,9032
9033,9033
9034,9034
9035,9035
9036,9036
9037,9037
9038,9038
9039,9039
9041,9041
9042,9042
9044,9044
9045,9045
9046,9046
9047,9047
9048,9048
9050,9050
9054,9054
9059,9059
9060,9060
9061,9061
9062,9062
9065,9065
9066,9066
9067,9067
9069,9069
9070,9070
9071,9071
9073,9073
9074,9074
9075,9075
9077,9077
9083,9083
9084,9084
9086,9086
9087,9087
9088,9088
9089,9089
9091,9091
9092,9092
9093,9093
9095,9095
9097,9097
9098,9098
9099,9099
9101,9101
9104,9104
9105,9105
9107,9107
9108,9108
9109,9109
9112,9112
9116,9116
9122,9122
9125,9125
9126,9126
9130,9130
9131,9131
9136,9136
9137,9137
9138,9138
9139,9139
9141,9141
9145,9145
9148,9148
9149,9149
9150,9150
9151,9151
9152,9152
9153,9153
9160,9160
9161,9161
9163,9163
9164,9164
9166,9166
9168,9168
9170,9170
9171,9171
9172,9172
9173,9173
9175,9175
9177,9177
9178,9178
9179,9179
9184,9184
9185,9185
9186,9186
9188,9188
9189,9189
9190,9190
9191,9191
9194,9194
9196,9196
9197,9197
9199,9199
9201,9201
9202,9202
9203,9203
9207,9207
9209,9209
9210,9210
9217,9217
9220,9220
9221,9221
9222,9222
9224,9224
9225,9225
9226,9226
9227,9227
9229,9229
9230,9230
9231,9231
9237,9237
9238,9238
9239,9239
9241,9241
9242,9242
9243,9243
9244,9244
9247,9247
9248,9248
9250,9250
9252,9252
9255,9255
9256,9256
9259,9259
9261,9261
9262,9262
9265,9265
9266,9266
9267,9267
9268,9268
9269,9269
9270,9270
9272,9272
9273,9273
9275,9275
9276,9276
9277,9277
9279,9279
9283,9283
9285,9285
9286,9286
9287,9287
9288,9288
9289,9289
9291,9291
9292,9292
9294,9294
9295,9295
9296,9296
9298,9298
9299,9299
9301,9301
9303,9303
9304,9304
9305,9305
9306,9306
9307,9307
9308,9308
9310,9310
9311,9311
9312,9312
9316,9316
9317,9317
9322,9322
9324,9324
9325,9325
9326,9326
9327,9327
9328,9328
9330,9330
9331,9331
9332,9332
9334,9334
9335,9335
9336,9336
9338,9338
9340,9340
9341,9341
9342,9342
9344,9344
9347,9347
9349,9349
9350,9350
9351,9351
9352,9352
9354,9354
9355,9355
9356,9356
9357,9357
9361,9361
9363,9363
9364,9364
9365,9365
9368,9368
9369,9369
9370,9370
9372,9372
9374,9374
9377,9377
9379,9379
9381,9381
9382,9382
9384,9384
9385,9385
9387,9387
9388,9388
9389,9389
9390,9390
9391,9391
9393,9393
9394,9394
9395,9395
9396,9396
9402,9402
9403,9403
9407,9407
9408,9408
9409,9409
9412,9412
9414,9414
9415,9415
9418,9418
9421,9421
9423,9423
9424,9424
9426,9426
9428,9428
9429,9429
9432,9432
9433,9433
9435,9435
9437,9437
9438,9438
9440,9440
9441,9441
9443,9443
9444,9444
9445,9445
9449,9449
9450,9450
9451,9451
9452,9452
9453,9453
9454,9454
9456,9456
9457,9457
9458,9458
9463,9463
9466,9466
9467,9467
9469,9469
9471,9471
9473,9473
9475,9475
9476,9476
9478,9478
9480,9480
9482,9482
9483,9483
9485,9485
9487,9487
9489,9489
9490,9490
9493,9493
9495,9495
9497,9497
9499,9499
9500,9500
9501,9501
9502,9502
9503,9503
9506,9506
9507,9507
9510,9510
9512,9512
9513,9513
9514,9514
9516,9516
9517,9517
9518,9518
9519,9519
9523,9523
9528,9528
9529,9529
9530,9530
9533,9533
9534,9534
9536,9536
9537,9537
9538,9538
9539,9539
9542,9542
9545,9545
9547,9547
9550,9550
9552,9552
9553,9553
9556,9556
9557,9557
9560,9560
9561,9561
9562,9562
9563,9563
9566,9566
9569,9569
9570,9570
9571,9571
9577,9577
9578,9578
9579,9579
9582,9582
9586,9586
9588,9588
9589,9589
9593,9593
9595,9595
9596,9596
9597,9597
9598,9598
9602,9602
9603,9603
9604,9604
9605,9605
9607,9607
9608,9608
9609,9609
9611,9611
9612,9612
9613,9613
9615,9615
9616,9616
9617,9617
9618,9618
9619,9619
9620,9620
9621,9621
9622,9622
9624,9624
9625,9625
9627,9627
9628,9628
9629,9629
9630,9630
9631,9631
9633,9633
9634,9634
9635,9635
9636,9636
9637,9637
9639,9639
9640,9640
9641,9641
9642,9642
9643,9643
9644,9644
9645,9645
9650,9650
9651,9651
9654,9654
9655,9655
9656,9656
9658,9658
9659,9659
9660,9660
9661,9661
9662,9662
9663,9663
9668,9668
9670,9670
9672,9672
9673,9673
9674,9674
9675,9675
9676,9676
9679,9679
9680,9680
9684,9684
9686,9686
9689,9689
9690,9690
9691,9691
9692,9692
9693,9693
9694,9694
9695,9695
9698,9698
9702,9702
9703,9703
9710,9710
9713,9713
9715,9715
9716,9716
9718,9718
9719,9719
9720,9720
9724,9724
9726,9726
9727,9727
9728,9728
9729,9729
9731,9731
9733,9733
9734,9734
9735,9735
9737,9737
9740,9740
9741,9741
9743,9743
9744,9744
9745,9745
9746,9746
9750,9750
9751,9751
9760,9760
9761,9761
9765,9765
9767,9767
9769,9769
9771,9771
9773,9773
9774,9774
9778,9778
9779,9779
9781,9781
9783,9783
9784,9784
9786,9786
9787,9787
9789,9789
9790,9790
9791,9791
9792,9792
9793,9793
9794,9794
9796,9796
9799,9799
9800,9800
9802,9802
9804,9804
9805,9805
9806,9806
9811,9811
9814,9814
9815,9815
9816,9816
9817,9817
9820,9820
9821,9821
9822,9822
9823,9823
9827,9827
9828,9828
9830,9830
9831,9831
9832,9832
9833,9833
9834,9834
9835,9835
9836,9836
9840,9840
9841,9841
9842,9842
9844,9844
9845,9845
9846,9846
9847,9847
9848,9848
9849,9849
9851,9851
9853,9853
9854,9854
9856,9856
9858,9858
9859,9859
9862,9862
9864,9864
9865,9865
9867,9867
9869,9869
9870,9870
9873,9873
9875,9875
9876,9876
9878,9878
9882,9882
9884,9884
9886,9886
9887,9887
9888,9888
9890,9890
9892,9892
9893,9893
9895,9895
9897,9897
9898,9898
9901,9901
9903,9903
9905,9905
9908,9908
9909,9909
9912,9912
9913,9913
9914,9914
9915,9915
9916,9916
9917,9917
9921,9921
9922,9922
9925,9925
9927,9927
9930,9930
9931,9931
9932,9932
9933,9933
9936,9936
9940,9940
9942,9942
9944,9944
9945,9945
9946,9946
9947,9947
9951,9951
9952,9952
9953,9953
9954,9954
9958,9958
9963,9963
9964,9964
9966,9966
9967,9967
9968,9968
9975,9975
9976,9976
9977,9977
9981,9981
9984,9984
9985,9985
9987,9987
9991,9991
9992,9992
9994,9994
9998,9998
