X,y
8181,8181
8183,8183
8185,8185
8187,8187
8193,8193
8201,8201
8203,8203
8207,8207
8209,8209
8211,8211
8213,8213
8215,8215
8217,8217
8219,8219
8221,8221
8223,8223
8225,8225
8227,8227
8231,8231
8235,8235
8237,8237
8239,8239
8241,8241
8249,8249
8253,8253
8259,8259
8261,8261
8267,8267
8269,8269
8271,8271
8273,8273
8275,8275
8277,8277
8279,8279
8283,8283
8285,8285
8287,8287
8293,8293
8299,8299
8307,8307
8311,8311
8313,8313
8315,8315
8325,8325
8329,8329
8335,8335
8337,8337
8341,8341
8343,8343
8345,8345
8349,8349
8351,8351
8359,8359
8363,8363
8367,8367
8371,8371
8383,8383
8385,8385
8387,8387
8389,8389
8391,8391
8395,8395
8397,8397
8399,8399
8403,8403
8405,8405
8407,8407
8411,8411
8413,8413
8415,8415
8417,8417
8423,8423
8425,8425
8427,8427
8429,8429
8431,8431
8433,8433
8435,8435
8441,8441
8443,8443
8445,8445
8447,8447
8453,8453
8455,8455
8457,8457
8463,8463
8467,8467
8473,8473
8477,8477
8481,8481
8485,8485
8493,8493
8495,8495
8501,8501
8503,8503
8509,8509
8511,8511
8513,8513
8519,8519
8521,8521
8523,8523
8525,8525
8527,8527
8529,8529
8537,8537
8539,8539
8541,8541
8547,8547
8549,8549
8551,8551
8553,8553
8559,8559
8565,8565
8569,8569
8571,8571
8575,8575
8577,8577
8579,8579
8581,8581
8583,8583
8587,8587
8589,8589
8591,8591
8593,8593
8595,8595
8597,8597
8603,8603
8609,8609
8611,8611
8613,8613
8615,8615
8619,8619
8621,8621
8623,8623
8625,8625
8629,8629
8631,8631
8633,8633
8635,8635
8637,8637
8639,8639
8645,8645
8647,8647
8649,8649
8653,8653
8657,8657
8659,8659
8663,8663
8671,8671
8673,8673
8675,8675
8677,8677
8679,8679
8683,8683
8685,8685
8689,8689
8691,8691
8693,8693
8695,8695
8697,8697
8699,8699
8707,8707
8715,8715
8717,8717
8721,8721
8723,8723
8725,8725
8727,8727
8731,8731
8733,8733
8735,8735
8741,8741
8745,8745
8749,8749
8753,8753
8761,8761
8765,8765
8771,8771
8777,8777
8787,8787
8791,8791
8793,8793
8795,8795
8799,8799
8801,8801
8803,8803
8805,8805
8807,8807
8809,8809
8811,8811
8813,8813
8815,8815
8817,8817
8819,8819
8821,8821
8823,8823
8825,8825
8827,8827
8829,8829
8833,8833
8835,8835
8837,8837
8839,8839
8841,8841
8843,8843
8847,8847
8849,8849
8851,8851
8855,8855
8857,8857
8873,8873
8877,8877
8879,8879
8881,8881
8883,8883
8887,8887
8889,8889
8893,8893
8895,8895
8899,8899
8901,8901
8905,8905
8911,8911
8913,8913
8915,8915
8917,8917
8919,8919
8923,8923
8925,8925
8927,8927
8929,8929
8931,8931
8937,8937
8939,8939
8943,8943
8945,8945
8947,8947
8949,8949
8951,8951
8953,8953
8955,8955
8957,8957
8959,8959
8961,8961
8963,8963
8967,8967
8969,8969
8975,8975
8979,8979
8981,8981
8983,8983
8985,8985
8987,8987
8991,8991
8993,8993
8995,8995
8997,8997
9003,9003
9007,9007
9009,9009
9011,9011
9015,9015
9019,9019
9023,9023
9025,9025
9027,9027
9033,9033
9037,9037
9039,9039
9051,9051
9053,9053
9055,9055
9057,9057
9059,9059
9061,9061
9067,9067
9069,9069
9075,9075
9077,9077
9079,9079
9083,9083
9085,9085
9087,9087
9089,9089
9093,9093
9095,9095
9097,9097
9099,9099
9103,9103
9105,9105
9109,9109
9111,9111
9113,9113
9117,9117
9121,9121
9125,9125
9127,9127
9131,9131
9133,9133
9137,9137
9139,9139
9141,9141
9143,9143
9157,9157
9161,9161
9165,9165
9171,9171
9173,9173
9175,9175
9181,9181
9185,9185
9187,9187
9193,9193
9195,9195
9199,9199
9203,9203
9207,9207
9211,9211
9213,9213
9217,9217
9219,9219
9223,9223
9227,9227
9231,9231
9233,9233
9237,9237
9241,9241
9243,9243
9251,9251
9253,9253
9255,9255
9259,9259
9265,9265
9269,9269
9273,9273
9277,9277
9281,9281
9287,9287
9289,9289
9291,9291
9293,9293
9295,9295
9299,9299
9301,9301
9303,9303
9305,9305
9307,9307
9315,9315
9319,9319
9321,9321
9325,9325
9327,9327
9331,9331
9333,9333
9335,9335
9337,9337
9339,9339
9341,9341
9345,9345
9349,9349
9351,9351
9353,9353
9357,9357
9359,9359
9363,9363
9365,9365
9369,9369
9371,9371
9373,9373
9377,9377
9381,9381
9383,9383
9385,9385
9397,9397
9399,9399
9413,9413
9415,9415
9419,9419
9421,9421
9425,9425
9429,9429
9433,9433
9437,9437
9441,9441
9443,9443
9445,9445
9447,9447
9449,9449
9451,9451
9453,9453
9455,9455
9457,9457
9459,9459
9463,9463
9465,9465
9469,9469
9473,9473
9475,9475
9477,9477
9479,9479
9483,9483
9491,9491
9493,9493
9497,9497
9499,9499
9503,9503
9505,9505
9507,9507
9509,9509
9511,9511
9513,9513
9517,9517
9519,9519
9521,9521
9525,9525
9527,9527
9529,9529
9531,9531
9537,9537
9539,9539
9541,9541
9547,9547
9549,9549
9553,9553
9557,9557
9561,9561
9571,9571
9575,9575
9577,9577
9581,9581
9583,9583
9587,9587
9593,9593
9597,9597
9599,9599
9601,9601
9603,9603
9605,9605
9607,9607
9609,9609
9611,9611
9613,9613
9615,9615
9617,9617
9623,9623
9629,9629
9635,9635
9637,9637
9639,9639
9641,9641
9645,9645
9651,9651
9653,9653
9657,9657
9661,9661
9663,9663
9667,9667
9671,9671
9677,9677
9679,9679
9681,9681
9683,9683
9685,9685
9689,9689
9691,9691
9693,9693
9697,9697
9699,9699
9701,9701
9707,9707
9711,9711
9715,9715
9719,9719
9721,9721
9727,9727
9729,9729
9733,9733
9737,9737
9739,9739
9743,9743
9745,9745
9749,9749
9753,9753
9755,9755
9759,9759
9765,9765
9767,9767
9777,9777
9783,9783
9789,9789
9791,9791
9795,9795
9797,9797
9799,9799
9803,9803
9805,9805
9817,9817
9819,9819
9821,9821
9825,9825
9827,9827
9829,9829
9833,9833
9835,9835
9837,9837
9839,9839
9841,9841
9845,9845
9847,9847
9851,9851
9857,9857
9863,9863
9869,9869
9871,9871
9873,9873
9875,9875
9877,9877
9879,9879
9883,9883
9885,9885
9887,9887
9889,9889
9891,9891
9897,9897
9903,9903
9905,9905
9909,9909
9913,9913
9915,9915
9917,9917
9919,9919
9923,9923
9925,9925
9927,9927
9929,9929
9931,9931
9935,9935
9939,9939
9941,9941
9943,9943
9947,9947
9949,9949
9951,9951
9953,9953
9955,9955
9957,9957
9959,9959
9961,9961
9963,9963
9965,9965
9967,9967
9975,9975
9979,9979
9983,9983
9985,9985
9991,9991
9995,9995
9997,9997
9999,9999
