X,y
2788,2788
8,8
5040,5040
88,88
7001,7001
01,1
10,10
9912,9912
29,29
1645,1645
92,92
1,1
88,88
887,887
1,1
144,144
315,315
6739,6739
12,12
12,12
748,748
96,96
2925,2925
35,35
145,145
284,284
3,3
4266,4266
7536,7536
6158,6158
8836,8836
14,14
947,947
372,372
3022,3022
9,9
97,97
1,1
2,2
3401,3401
4,4
6,6
188,188
7,7
3476,3476
5704,5704
4167,4167
804,804
75,75
62,62
771,771
1039,1039
5369,5369
06,6
75,75
1,1
63,63
417,417
93,93
5,5
5,5
589,589
3,3
3808,3808
3233,3233
25,25
3,3
6960,6960
1,1
20,20
9,9
080,80
3742,3742
775,775
83,83
27,27
64,64
3218,3218
0126,126
5,5
48,48
7,7
422,422
7501,7501
48,48
9643,9643
07,7
8346,8346
0,0
641,641
63,63
3,3
75,75
019,19
236,236
22,22
6,6
57,57
8,8
7810,7810
0,0
4,4
9,9
8,8
16,16
022,22
1,1
8,8
4,4
26,26
490,490
07,7
5,5
835,835
2348,2348
3950,3950
321,321
0,0
7622,7622
997,997
2,2
2254,2254
399,399
353,353
9778,9778
79,79
3,3
799,799
31,31
742,742
9651,9651
241,241
8457,8457
088,88
58,58
93,93
660,660
96,96
896,896
8,8
983,983
7,7
2,2
292,292
9,9
4435,4435
445,445
2,2
43,43
19,19
669,669
3,3
87,87
1,1
42,42
853,853
12,12
778,778
1,1
888,888
29,29
5,5
3,3
7,7
0604,604
78,78
75,75
5343,5343
318,318
928,928
828,828
263,263
17,17
1254,1254
91,91
30,30
4886,4886
4424,4424
4,4
540,540
7,7
9,9
4192,4192
2,2
115,115
928,928
117,117
44,44
68,68
983,983
12,12
8,8
77,77
57,57
88,88
1,1
1981,1981
4,4
4969,4969
556,556
2,2
0,0
1193,1193
707,707
60,60
72,72
4,4
4482,4482
90,90
2874,2874
0481,481
0545,545
623,623
4,4
2,2
58,58
8173,8173
3,3
3641,3641
618,618
54,54
39,39
4751,4751
2688,2688
1361,1361
81,81
218,218
8,8
46,46
6,6
1102,1102
3091,3091
84,84
2,2
9849,9849
190,190
0134,134
784,784
44,44
7166,7166
08,8
07,7
3386,3386
4600,4600
7,7
7368,7368
9,9
1279,1279
5,5
5,5
250,250
6467,6467
4,4
9003,9003
113,113
1500,1500
9,9
8,8
320,320
7,7
97,97
4811,4811
4,4
14,14
81,81
2547,2547
1018,1018
5344,5344
07,7
7,7
9,9
4,4
100,100
9,9
110,110
5,5
8,8
72,72
454,454
83,83
9,9
9828,9828
21,21
4,4
505,505
755,755
5103,5103
188,188
3555,3555
841,841
3462,3462
077,77
8717,8717
7152,7152
4719,4719
864,864
6790,6790
3629,3629
932,932
05,5
05,5
57,57
31,31
79,79
495,495
4490,4490
7633,7633
712,712
37,37
970,970
5862,5862
51,51
103,103
98,98
65,65
5016,5016
1,1
930,930
771,771
0147,147
548,548
398,398
82,82
98,98
8,8
62,62
3,3
74,74
8,8
1538,1538
75,75
830,830
303,303
1,1
4,4
291,291
05,5
6768,6768
5,5
51,51
072,72
49,49
67,67
1603,1603
7604,7604
161,161
0923,923
339,339
19,19
220,220
43,43
0,0
42,42
4849,4849
7,7
832,832
400,400
8577,8577
597,597
0,0
9,9
93,93
6,6
17,17
7096,7096
5542,5542
37,37
5150,5150
91,91
253,253
1,1
12,12
4,4
3995,3995
907,907
485,485
34,34
1,1
3,3
3,3
1018,1018
797,797
537,537
6529,6529
2490,2490
0,0
8959,8959
550,550
69,69
9920,9920
5,5
5,5
25,25
7848,7848
108,108
744,744
9,9
17,17
7,7
1578,1578
315,315
4504,4504
93,93
987,987
7918,7918
7035,7035
6538,6538
5806,5806
074,74
315,315
37,37
34,34
311,311
0811,811
35,35
1794,1794
13,13
8460,8460
5,5
1,1
746,746
014,14
5,5
471,471
49,49
06,6
075,75
4,4
63,63
571,571
8,8
0,0
88,88
47,47
49,49
23,23
4,4
0607,607
1,1
9,9
6,6
630,630
1836,1836
2,2
71,71
620,620
104,104
74,74
67,67
24,24
6,6
2938,2938
9,9
888,888
6804,6804
8,8
3,3
6,6
2011,2011
495,495
414,414
27,27
4,4
5,5
3,3
716,716
78,78
22,22
015,15
3601,3601
6432,6432
9804,9804
8612,8612
68,68
848,848
7166,7166
1,1
269,269
3677,3677
61,61
0724,724
08,8
9936,9936
7,7
281,281
299,299
185,185
1,1
5703,5703
9,9
6706,6706
6,6
7,7
0988,988
951,951
6546,6546
13,13
18,18
6,6
4,4
359,359
0571,571
390,390
10,10
93,93
735,735
59,59
854,854
10,10
3,3
641,641
938,938
74,74
51,51
822,822
871,871
63,63
1,1
906,906
0831,831
780,780
8,8
39,39
4,4
9,9
2,2
280,280
7340,7340
1155,1155
930,930
714,714
079,79
704,704
664,664
557,557
5,5
3972,3972
5681,5681
44,44
4219,4219
9996,9996
6,6
47,47
6004,6004
29,29
4894,4894
2352,2352
0298,298
6,6
0835,835
28,28
59,59
8261,8261
3,3
7,7
8325,8325
80,80
22,22
0005,5
548,548
4810,4810
3309,3309
6,6
537,537
8,8
6,6
1,1
259,259
06,6
95,95
1,1
088,88
0546,546
2,2
075,75
01,1
0,0
8841,8841
3,3
14,14
7,7
3800,3800
919,919
76,76
74,74
0299,299
969,969
21,21
8641,8641
7147,7147
43,43
481,481
1691,1691
93,93
8,8
643,643
5,5
82,82
639,639
252,252
8,8
909,909
86,86
92,92
8,8
475,475
5,5
0,0
6,6
46,46
9058,9058
9670,9670
3388,3388
537,537
836,836
1,1
3,3
12,12
7,7
8825,8825
6298,6298
0560,560
304,304
6657,6657
3775,3775
9,9
389,389
5502,5502
1,1
5993,5993
30,30
21,21
94,94
5997,5997
372,372
1,1
3,3
11,11
1004,1004
64,64
5,5
1594,1594
9,9
4249,4249
5,5
5118,5118
5,5
5,5
1936,1936
08,8
06,6
42,42
856,856
4,4
8923,8923
060,60
9,9
69,69
5366,5366
737,737
7264,7264
9,9
543,543
7307,7307
70,70
0365,365
567,567
9279,9279
94,94
4943,4943
113,113
8676,8676
6,6
51,51
6,6
8,8
29,29
317,317
6430,6430
39,39
9,9
1,1
867,867
23,23
139,139
8,8
159,159
14,14
27,27
3,3
138,138
4,4
053,53
2158,2158
47,47
5465,5465
20,20
188,188
729,729
4,4
2884,2884
460,460
8,8
80,80
105,105
7834,7834
66,66
90,90
2,2
0450,450
813,813
68,68
695,695
91,91
77,77
467,467
53,53
981,981
14,14
6,6
9366,9366
611,611
6366,6366
80,80
38,38
989,989
076,76
2119,2119
8450,8450
0214,214
26,26
791,791
25,25
9357,9357
97,97
5,5
8,8
018,18
096,96
602,602
9601,9601
03,3
0,0
3407,3407
6190,6190
9522,9522
876,876
34,34
7893,7893
7,7
542,542
6287,6287
4002,4002
0423,423
7802,7802
937,937
7892,7892
1224,1224
5,5
0600,600
24,24
12,12
7,7
2,2
9292,9292
132,132
96,96
4057,4057
7,7
7138,7138
3301,3301
66,66
28,28
10,10
4591,4591
750,750
6389,6389
2278,2278
5,5
70,70
1,1
87,87
21,21
8765,8765
3,3
8,8
8851,8851
6817,6817
29,29
900,900
5968,5968
915,915
83,83
6775,6775
6645,6645
85,85
403,403
80,80
5,5
2,2
947,947
1,1
8,8
459,459
1546,1546
798,798
484,484
51,51
42,42
37,37
577,577
1518,1518
6555,6555
365,365
7,7
3,3
2,2
8788,8788
21,21
3538,3538
305,305
19,19
0916,916
985,985
4438,4438
174,174
472,472
4,4
299,299
3,3
5,5
89,89
9430,9430
86,86
8,8
876,876
1,1
65,65
641,641
04,4
3266,3266
53,53
7732,7732
71,71
189,189
2386,2386
5,5
7669,7669
8,8
7,7
57,57
3,3
931,931
350,350
459,459
56,56
4,4
91,91
24,24
616,616
23,23
049,49
2,2
5,5
25,25
50,50
22,22
3930,3930
448,448
4,4
9,9
53,53
4657,4657
2494,2494
506,506
614,614
502,502
358,358
0,0
801,801
476,476
72,72
997,997
96,96
9400,9400
9,9
09,9
4,4
9163,9163
054,54
86,86
3,3
122,122
40,40
5718,5718
9,9
89,89
6,6
159,159
2,2
020,20
94,94
4873,4873
3,3
0195,195
54,54
9,9
9,9
5823,5823
6949,6949
821,821
484,484
80,80
879,879
1,1
676,676
86,86
880,880
5366,5366
6,6
21,21
8,8
946,946
4525,4525
15,15
3,3
634,634
600,600
4210,4210
3,3
192,192
57,57
3,3
8930,8930
96,96
903,903
7,7
665,665
004,4
17,17
230,230
95,95
069,69
6567,6567
2,2
36,36
5202,5202
6776,6776
1,1
380,380
220,220
99,99
1639,1639
3870,3870
1827,1827
0,0
58,58
788,788
22,22
85,85
91,91
27,27
51,51
33,33
3629,3629
2,2
2,2
771,771
4,4
01,1
2486,2486
4,4
76,76
95,95
041,41
255,255
6,6
33,33
813,813
8,8
769,769
07,7
047,47
915,915
15,15
5550,5550
981,981
0052,52
35,35
3297,3297
14,14
076,76
21,21
5,5
0,0
6530,6530
552,552
0012,12
8,8
1,1
7642,7642
5272,5272
89,89
02,2
362,362
2828,2828
0,0
98,98
537,537
959,959
30,30
394,394
3,3
88,88
6137,6137
4230,4230
8122,8122
641,641
9,9
5,5
25,25
23,23
2,2
747,747
34,34
1533,1533
622,622
0893,893
4842,4842
58,58
1,1
5506,5506
0209,209
654,654
15,15
16,16
3,3
50,50
3,3
257,257
5901,5901
76,76
78,78
934,934
506,506
719,719
82,82
12,12
751,751
3,3
5,5
7,7
230,230
4904,4904
50,50
963,963
348,348
409,409
2,2
52,52
6209,6209
90,90
96,96
98,98
781,781
023,23
462,462
4,4
4819,4819
748,748
3,3
721,721
56,56
2,2
180,180
9,9
4849,4849
0,0
5489,5489
420,420
12,12
3543,3543
1,1
6363,6363
32,32
6,6
08,8
6,6
5,5
2765,2765
945,945
875,875
6,6
285,285
259,259
859,859
464,464
386,386
7560,7560
5,5
986,986
283,283
170,170
045,45
58,58
222,222
15,15
754,754
35,35
555,555
568,568
6406,6406
80,80
6527,6527
93,93
82,82
92,92
419,419
6,6
693,693
8,8
264,264
682,682
64,64
5863,5863
227,227
83,83
6819,6819
28,28
0,0
2,2
9,9
44,44
737,737
726,726
19,19
205,205
3397,3397
0335,335
83,83
36,36
2496,2496
54,54
99,99
88,88
74,74
21,21
3,3
234,234
96,96
92,92
4687,4687
8550,8550
32,32
4831,4831
07,7
9,9
533,533
862,862
2855,2855
55,55
9,9
4735,4735
1660,1660
265,265
4580,4580
9,9
45,45
42,42
749,749
3294,3294
50,50
161,161
4,4
9,9
99,99
2518,2518
2351,2351
68,68
7841,7841
36,36
3698,3698
98,98
260,260
659,659
6,6
8,8
4,4
125,125
09,9
61,61
2707,2707
5,5
3,3
2897,2897
0,0
2086,2086
109,109
0,0
8,8
766,766
5141,5141
60,60
63,63
3058,3058
287,287
7642,7642
4,4
21,21
68,68
893,893
7428,7428
837,837
2853,2853
3321,3321
9,9
225,225
7,7
962,962
043,43
749,749
77,77
85,85
70,70
4,4
3,3
72,72
426,426
95,95
5,5
1799,1799
6731,6731
0943,943
3,3
05,5
90,90
919,919
8,8
025,25
73,73
406,406
03,3
884,884
56,56
61,61
5,5
0,0
468,468
173,173
10,10
25,25
383,383
3637,3637
34,34
7740,7740
73,73
246,246
2,2
178,178
407,407
243,243
3976,3976
5,5
4897,4897
6,6
2292,2292
420,420
091,91
5,5
765,765
5376,5376
7815,7815
95,95
4257,4257
1942,1942
9767,9767
7,7
2,2
6464,6464
38,38
600,600
8,8
0,0
46,46
5185,5185
5,5
5,5
4742,4742
059,59
0559,559
6432,6432
540,540
0325,325
0,0
61,61
08,8
14,14
843,843
63,63
8,8
293,293
081,81
9998,9998
1,1
24,24
92,92
6,6
4429,4429
8,8
33,33
85,85
7,7
0,0
8712,8712
579,579
64,64
107,107
0119,119
0266,266
754,754
17,17
742,742
8,8
7,7
8157,8157
73,73
9284,9284
82,82
0885,885
8195,8195
536,536
8,8
0,0
71,71
148,148
6,6
590,590
9,9
62,62
4,4
2,2
67,67
57,57
4,4
54,54
3,3
826,826
2,2
45,45
1,1
083,83
091,91
8975,8975
63,63
23,23
2,2
2919,2919
631,631
07,7
24,24
73,73
5,5
336,336
260,260
4,4
00,0
0650,650
187,187
2,2
168,168
2,2
4700,4700
4,4
7635,7635
8,8
383,383
787,787
96,96
8,8
6426,6426
92,92
482,482
31,31
0854,854
2698,2698
2766,2766
1984,1984
963,963
2998,2998
88,88
507,507
518,518
6849,6849
750,750
79,79
1,1
461,461
120,120
32,32
0851,851
467,467
64,64
356,356
53,53
3851,3851
1,1
4,4
3635,3635
4,4
2522,2522
53,53
750,750
23,23
6854,6854
6261,6261
75,75
82,82
8046,8046
9,9
635,635
822,822
15,15
0,0
16,16
0542,542
30,30
3133,3133
9137,9137
5835,5835
0396,396
0374,374
71,71
105,105
37,37
48,48
3,3
07,7
1107,1107
19,19
389,389
3584,3584
6149,6149
4867,4867
95,95
54,54
817,817
3507,3507
6500,6500
342,342
16,16
722,722
20,20
7349,7349
1,1
187,187
7668,7668
528,528
34,34
545,545
7585,7585
974,974
9020,9020
81,81
5,5
80,80
51,51
4100,4100
68,68
15,15
5046,5046
5064,5064
20,20
518,518
08,8
9689,9689
24,24
044,44
29,29
6,6
4173,4173
1,1
4,4
34,34
417,417
8446,8446
93,93
40,40
721,721
595,595
995,995
35,35
155,155
0501,501
825,825
93,93
6,6
911,911
5,5
1783,1783
1932,1932
6192,6192
9340,9340
915,915
8726,8726
855,855
078,78
2,2
1005,1005
44,44
4640,4640
67,67
219,219
19,19
8,8
5,5
39,39
8680,8680
7,7
922,922
5,5
2586,2586
3,3
9,9
18,18
7097,7097
9,9
9347,9347
609,609
3,3
734,734
0730,730
9,9
0068,68
5990,5990
5092,5092
87,87
772,772
640,640
27,27
1926,1926
831,831
50,50
3013,3013
509,509
30,30
0,0
7,7
974,974
17,17
8185,8185
3897,3897
5798,5798
9,9
5492,5492
6,6
72,72
3,3
845,845
10,10
81,81
538,538
756,756
1985,1985
5,5
4271,4271
9983,9983
19,19
1,1
356,356
4,4
7292,7292
8,8
00,0
47,47
2,2
8,8
687,687
9,9
10,10
4,4
697,697
8390,8390
3,3
5,5
2,2
316,316
3,3
21,21
1,1
0,0
25,25
021,21
2,2
2017,2017
7825,7825
9690,9690
5,5
3176,3176
8545,8545
9380,9380
0386,386
38,38
9266,9266
436,436
6601,6601
23,23
5,5
8,8
1049,1049
35,35
3058,3058
314,314
97,97
8413,8413
96,96
2,2
4089,4089
72,72
3890,3890
930,930
7,7
6099,6099
44,44
86,86
2293,2293
4,4
686,686
373,373
6802,6802
75,75
496,496
8391,8391
92,92
3,3
09,9
472,472
58,58
3494,3494
0,0
6,6
754,754
75,75
941,941
0350,350
195,195
989,989
4,4
14,14
1,1
5,5
2839,2839
75,75
994,994
32,32
0384,384
0911,911
1,1
403,403
96,96
2786,2786
805,805
57,57
4207,4207
60,60
514,514
73,73
8,8
5,5
19,19
317,317
0,0
335,335
535,535
98,98
20,20
62,62
280,280
6703,6703
1,1
11,11
185,185
581,581
8,8
9425,9425
8,8
921,921
65,65
4,4
5034,5034
09,9
3303,3303
66,66
53,53
5,5
91,91
482,482
8,8
686,686
76,76
3,3
9,9
090,90
3011,3011
585,585
037,37
9,9
455,455
7986,7986
177,177
82,82
065,65
567,567
541,541
5042,5042
13,13
9,9
977,977
63,63
5,5
197,197
199,199
9505,9505
5629,5629
332,332
468,468
0939,939
630,630
1299,1299
3884,3884
3130,3130
4454,4454
68,68
0,0
66,66
4,4
98,98
9857,9857
64,64
9003,9003
510,510
799,799
21,21
9,9
7,7
881,881
4416,4416
5754,5754
70,70
3,3
7,7
541,541
3,3
5,5
1840,1840
3537,3537
5105,5105
9,9
699,699
796,796
347,347
1435,1435
854,854
9826,9826
25,25
715,715
050,50
6,6
1,1
72,72
590,590
84,84
72,72
33,33
68,68
415,415
9739,9739
20,20
086,86
3284,3284
697,697
4904,4904
03,3
02,2
68,68
7863,7863
439,439
7,7
1546,1546
05,5
96,96
570,570
0618,618
50,50
424,424
4212,4212
74,74
8,8
7,7
4,4
7,7
0,0
498,498
8634,8634
414,414
1763,1763
9434,9434
0320,320
3635,3635
920,920
84,84
276,276
3,3
41,41
257,257
7,7
402,402
4830,4830
66,66
3619,3619
6,6
2157,2157
2036,2036
9220,9220
79,79
4,4
464,464
452,452
4809,4809
1,1
2,2
48,48
7,7
04,4
2759,2759
0284,284
6,6
16,16
0,0
1,1
7,7
816,816
755,755
6769,6769
04,4
1676,1676
5071,5071
3,3
524,524
1,1
46,46
5,5
5920,5920
107,107
8,8
29,29
116,116
075,75
4,4
261,261
1128,1128
3,3
7818,7818
954,954
47,47
41,41
459,459
58,58
60,60
17,17
2925,2925
766,766
5,5
112,112
7,7
43,43
68,68
5117,5117
68,68
8,8
838,838
4,4
0,0
0929,929
699,699
5328,5328
4,4
2635,2635
0,0
626,626
9,9
48,48
9,9
56,56
4415,4415
562,562
3159,3159
800,800
97,97
5,5
54,54
0,0
1,1
437,437
5237,5237
8,8
742,742
458,458
5212,5212
0005,5
0156,156
97,97
4486,4486
1,1
6400,6400
5,5
66,66
79,79
4874,4874
18,18
3,3
408,408
9,9
908,908
830,830
69,69
7,7
806,806
5,5
92,92
516,516
7,7
784,784
31,31
954,954
25,25
2151,2151
9,9
2,2
997,997
04,4
4,4
3,3
102,102
920,920
134,134
23,23
9504,9504
608,608
41,41
33,33
0302,302
32,32
791,791
8,8
9,9
755,755
5,5
2385,2385
4421,4421
49,49
6044,6044
7607,7607
65,65
3,3
4184,4184
29,29
284,284
90,90
5429,5429
6294,6294
3,3
681,681
4,4
462,462
14,14
99,99
5,5
3,3
875,875
06,6
2,2
16,16
14,14
01,1
8512,8512
9,9
0421,421
4,4
586,586
2,2
73,73
53,53
6,6
54,54
51,51
3,3
0511,511
1332,1332
238,238
37,37
80,80
1043,1043
491,491
2257,2257
8,8
631,631
154,154
5256,5256
347,347
112,112
576,576
983,983
410,410
1088,1088
7,7
6551,6551
28,28
40,40
4758,4758
5368,5368
4197,4197
091,91
3991,3991
384,384
5,5
5,5
7,7
4060,4060
6849,6849
7,7
55,55
16,16
2220,2220
6455,6455
9,9
6,6
8545,8545
705,705
6220,6220
50,50
008,8
679,679
8579,8579
4,4
80,80
7559,7559
3,3
422,422
7,7
2075,2075
798,798
4,4
6843,6843
0499,499
7685,7685
4,4
1,1
5958,5958
49,49
70,70
91,91
2,2
5,5
81,81
97,97
7221,7221
62,62
3,3
0123,123
1605,1605
058,58
314,314
701,701
10,10
64,64
0,0
671,671
4212,4212
397,397
2,2
2272,2272
5,5
43,43
5,5
17,17
092,92
8173,8173
354,354
966,966
0052,52
53,53
7,7
9667,9667
68,68
7718,7718
7479,7479
198,198
2,2
586,586
1756,1756
661,661
964,964
38,38
259,259
2,2
1100,1100
564,564
3,3
0177,177
994,994
7567,7567
9,9
0,0
5234,5234
83,83
267,267
916,916
6,6
013,13
8530,8530
3878,3878
0,0
405,405
6106,6106
9934,9934
90,90
814,814
4788,4788
69,69
8,8
0,0
8307,8307
345,345
4373,4373
8,8
588,588
86,86
67,67
5288,5288
8143,8143
92,92
8175,8175
75,75
2480,2480
68,68
87,87
2901,2901
5,5
7,7
17,17
14,14
427,427
2,2
58,58
5,5
2,2
1,1
6639,6639
6713,6713
60,60
10,10
58,58
0,0
14,14
169,169
7,7
612,612
2130,2130
2939,2939
5656,5656
9394,9394
9972,9972
852,852
9227,9227
81,81
5,5
14,14
960,960
1,1
9,9
296,296
8289,8289
693,693
8139,8139
7519,7519
7176,7176
43,43
9,9
5,5
0812,812
36,36
3512,3512
9280,9280
5,5
60,60
43,43
60,60
50,50
665,665
2,2
4115,4115
6652,6652
7441,7441
720,720
7683,7683
92,92
32,32
280,280
07,7
1693,1693
32,32
1936,1936
3371,3371
3,3
6766,6766
7,7
2,2
0,0
35,35
705,705
3,3
304,304
1692,1692
44,44
5,5
237,237
3,3
691,691
1,1
329,329
9633,9633
49,49
8,8
3762,3762
88,88
9077,9077
521,521
183,183
2241,2241
6,6
9123,9123
87,87
4,4
090,90
509,509
5794,5794
8798,8798
03,3
9978,9978
2693,2693
6372,6372
1,1
4,4
6,6
01,1
916,916
2,2
890,890
76,76
71,71
9207,9207
07,7
9,9
7,7
6097,6097
51,51
1,1
923,923
54,54
8,8
537,537
80,80
205,205
7,7
96,96
8,8
54,54
2,2
4051,4051
0721,721
5,5
553,553
20,20
6759,6759
6,6
9774,9774
4,4
43,43
44,44
4,4
898,898
9,9
5,5
9,9
0,0
1,1
85,85
3366,3366
1632,1632
862,862
38,38
5828,5828
41,41
204,204
3,3
1476,1476
6966,6966
708,708
4553,4553
75,75
667,667
07,7
04,4
5089,5089
860,860
941,941
3225,3225
0,0
582,582
6,6
7,7
686,686
08,8
6181,6181
85,85
8,8
050,50
9414,9414
03,3
2564,2564
2432,2432
116,116
10,10
188,188
3,3
7273,7273
3,3
0526,526
629,629
0,0
0058,58
2,2
8,8
556,556
1421,1421
4382,4382
501,501
2376,2376
6,6
5810,5810
03,3
20,20
0,0
62,62
941,941
8,8
21,21
0503,503
6,6
3,3
4871,4871
77,77
65,65
893,893
9,9
302,302
821,821
861,861
56,56
662,662
00,0
817,817
0,0
7656,7656
412,412
421,421
9210,9210
92,92
116,116
2254,2254
4679,4679
20,20
132,132
85,85
990,990
8,8
46,46
7691,7691
755,755
0,0
9,9
55,55
80,80
270,270
0,0
6983,6983
749,749
369,369
71,71
779,779
29,29
976,976
39,39
2,2
94,94
6,6
256,256
7685,7685
92,92
228,228
51,51
910,910
195,195
873,873
064,64
8842,8842
66,66
953,953
0157,157
828,828
0,0
33,33
376,376
8980,8980
8876,8876
8537,8537
4,4
37,37
14,14
81,81
781,781
766,766
332,332
215,215
221,221
5,5
2210,2210
52,52
853,853
1,1
28,28
07,7
485,485
2838,2838
0835,835
50,50
9,9
8,8
8,8
8,8
335,335
6318,6318
2021,2021
704,704
1,1
8,8
38,38
496,496
0501,501
29,29
6,6
2391,2391
986,986
856,856
38,38
27,27
61,61
75,75
15,15
3,3
0670,670
197,197
78,78
572,572
7,7
902,902
073,73
360,360
1,1
8656,8656
9488,9488
8,8
6010,6010
1552,1552
9,9
3,3
8611,8611
1923,1923
6702,6702
0,0
328,328
260,260
70,70
820,820
15,15
17,17
586,586
8,8
7,7
7,7
0,0
9,9
3444,3444
0,0
96,96
1,1
81,81
7,7
079,79
39,39
8,8
1370,1370
1989,1989
7533,7533
64,64
1714,1714
2393,2393
993,993
72,72
468,468
2,2
26,26
84,84
5,5
4393,4393
6,6
60,60
388,388
2220,2220
205,205
574,574
237,237
8890,8890
0883,883
2885,2885
87,87
1082,1082
3869,3869
2,2
8,8
6847,6847
2,2
6423,6423
57,57
8278,8278
261,261
87,87
47,47
229,229
9,9
6,6
7,7
8,8
944,944
56,56
9,9
799,799
786,786
17,17
4,4
6,6
5,5
01,1
17,17
5,5
0,0
63,63
19,19
22,22
1,1
3,3
5,5
911,911
05,5
051,51
3703,3703
2119,2119
8,8
444,444
8,8
676,676
1869,1869
71,71
026,26
460,460
21,21
4,4
913,913
69,69
2,2
38,38
570,570
9,9
177,177
43,43
3483,3483
78,78
1150,1150
2567,2567
971,971
5,5
1,1
9851,9851
36,36
219,219
64,64
2,2
30,30
13,13
413,413
686,686
9543,9543
7453,7453
3259,3259
37,37
1215,1215
95,95
4481,4481
0,0
54,54
96,96
31,31
842,842
1,1
63,63
6095,6095
86,86
567,567
71,71
226,226
4,4
814,814
7,7
4101,4101
4,4
05,5
96,96
6624,6624
27,27
74,74
323,323
9046,9046
261,261
4849,4849
512,512
61,61
359,359
571,571
695,695
4,4
58,58
7931,7931
0668,668
2,2
55,55
20,20
2669,2669
9447,9447
73,73
243,243
29,29
2,2
3,3
33,33
1554,1554
7,7
177,177
87,87
846,846
5,5
84,84
8685,8685
09,9
08,8
2,2
2,2
1,1
4,4
3413,3413
0,0
78,78
97,97
095,95
36,36
530,530
86,86
6137,6137
551,551
4482,4482
38,38
568,568
72,72
2619,2619
1196,1196
09,9
51,51
60,60
2076,2076
485,485
7,7
2,2
211,211
41,41
46,46
040,40
219,219
0,0
0,0
8365,8365
5601,5601
281,281
44,44
14,14
28,28
19,19
670,670
83,83
5770,5770
6,6
661,661
6566,6566
3,3
2654,2654
60,60
9,9
38,38
3440,3440
916,916
794,794
3047,3047
1153,1153
427,427
5525,5525
7916,7916
66,66
7800,7800
1,1
14,14
72,72
4,4
79,79
4272,4272
9721,9721
846,846
3,3
214,214
614,614
547,547
9,9
68,68
0,0
7,7
658,658
5,5
3799,3799
1184,1184
607,607
1685,1685
0,0
44,44
0,0
087,87
6087,6087
46,46
81,81
5,5
281,281
32,32
4,4
1,1
480,480
9,9
9559,9559
159,159
2150,2150
416,416
66,66
8,8
6,6
28,28
90,90
6,6
5,5
3258,3258
3974,3974
304,304
675,675
48,48
916,916
451,451
8,8
324,324
773,773
2,2
308,308
6,6
0244,244
5,5
86,86
2,2
9,9
3,3
5531,5531
86,86
02,2
3,3
2,2
4,4
7,7
2,2
714,714
4,4
69,69
643,643
47,47
87,87
3,3
0575,575
2311,2311
3805,3805
1,1
565,565
5936,5936
880,880
5248,5248
493,493
5636,5636
7059,7059
8,8
7080,7080
5,5
9214,9214
54,54
2,2
1,1
834,834
6,6
240,240
31,31
360,360
499,499
42,42
4971,4971
3,3
7,7
2254,2254
821,821
30,30
947,947
70,70
4,4
616,616
190,190
1,1
7317,7317
7,7
554,554
412,412
73,73
94,94
6,6
709,709
00,0
348,348
2,2
5,5
6966,6966
2587,2587
206,206
1451,1451
7412,7412
4585,4585
984,984
0,0
